,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
10034,47171,3.1534,22,4.8121546961325965,1.1104972375690607,1072,2.202414113277623,34.03,-118.41,3.5749655
10035,47172,3.3654,27,5.420529801324503,1.0787518573551262,1603,1.869109947643979,38.58,-122.57,2.779079
10036,47173,4.5644,7,5.513119533527697,1.0589777195281782,5807,2.717201166180758,33.55,-117.71,2.6444254
10037,47174,7.1366,17,6.6896969696969695,0.962121212121212,3963,3.488888888888889,33.53,-117.71,3.5820332
10038,47175,4.9946,29,4.678062678062678,1.0085470085470083,735,2.0085470085470085,34.09,-118.32,3.764433
10039,47176,3.3693,19,4.818639798488665,1.0524781341107872,1292,3.014336917562724,32.58,-117.09,1.211098
10040,47177,1.9766,17,4.826013513513513,1.1531531531531531,1303,2.843243243243245,39.82,-121.57,0.73545796
10041,47178,2.7857,23,5.802037845705968,1.2055674518201285,1574,2.3383947939262475,36.77,-119.74,0.8473541
10042,47179,3.3616,22,5.518518518518519,1.0774907749077491,1886,3.075880758807588,38.33,-122.31,1.8606172
10043,47180,1.3824,31,3.168085106382979,1.106060606060606,1604,4.269662921348314,32.75,-117.07,1.0625633
10044,47181,3.7381,19,4.264928511354079,1.0689655172413792,3132,2.460689655172414,33.87,-118.3,2.4068525
10045,47182,1.0539,52,4.859459459459459,1.027027027027027,649,2.962162162162162,37.86,-122.3,1.014774
10046,47183,2.1377,19,2.6659815005138747,1.066398158990544,3838,4.194729136163982,33.93,-118.2,1.4109626
10047,47184,1.077,48,3.7163461538461537,1.083846153846154,4479,2.6538461538461537,38.57,-121.47,0.60345984
10048,47185,2.9191,18,5.283950617283951,1.067901234567901,1010,3.54320987654321,36.61,-119.45,0.94459885
10049,47186,3.1607,21,5.889830508474576,1.1045197740112995,1219,2.9741784037558685,36.82,-119.79,0.9985776
10050,47187,4.1483,22,4.905027932960894,1.0860403863037753,2213,2.9976076555023923,34.21,-118.59,1.9666353
10051,47188,2.572,17,5.133858267716535,1.0632090761750406,1726,2.914634146341464,36.07,-119.06,0.8874093
10052,47189,3.775,6,4.739583333333333,1.0885416666666667,1255,2.9453125,38.55,-121.33,1.5159383
10053,47190,2.3958,52,4.846575342465753,1.1843373493975904,1422,2.6621004566210047,37.76,-122.27,1.2839962
10054,47191,2.1071,41,4.051601423487544,1.0818505338078293,1457,2.743405128205128,37.96,-121.27,0.73079205
10055,47192,4.1,10,5.305555555555555,1.0444444444444445,2376,3.2888888888888888,38.59,-121.54,1.3661888
10056,47193,2.9063,19,6.267260578445211,1.0956937799043065,670,2.752107925801012,39.82,-121.54,0.9150628
10057,47194,3.8534,35,3.2857142857142856,1.088095238095238,850,1.661904761904762,33.99,-118.47,3.6393952
10058,47195,1.5313,42,5.154081632653061,1.1,510,2.3,37.96,-121.23,0.63222164
10059,47196,2.8833,21,4.91120218579235,1.144185792349726,1448,4.292993630573249,36.72,-121.82,1.6402382
10060,47197,2.3137,13,5.1907790143084265,1.0992018244013684,1629,2.0,38.54,-121.72,1.0589557
10061,47198,5.8518,38,6.065217391304348,1.0108695652173914,444,2.419452887537994,33.94,-117.23,2.2663853
10062,47199,4.125,25,5.475560081466387,1.1312056737588652,1317,2.572354211663067,37.35,-121.97,2.6193743
10063,47200,4.0452,28,5.791452991452991,1.082051282051282,2394,3.697445972495088,37.75,-122.16,1.7605364
10064,47201,3.4912,15,3.595808383233533,1.0822429906542057,1004,3.282220131702728,32.91,-117.14,1.4136472
10065,47202,14.2959,25,6.7631578947368425,0.956140350877193,119,2.701754385964912,34.03,-118.49,5.117259
10066,47203,5.7794,10,6.596949891067538,1.1058823529411763,1239,3.7145969498910674,37.27,-121.83,2.495673
10067,47204,2.6998,44,4.828877005347594,1.042212518195051,1638,3.064171122994652,33.98,-118.25,1.0058187
10068,47205,3.9464,52,5.472645739910314,1.0022371364653244,2118,3.131736526946108,37.75,-122.45,2.7167015
10069,47206,2.9386,52,4.891191709844559,1.0651340996168583,5656,2.1909814323607426,37.78,-122.45,4.071704
10070,47207,6.3659,16,7.579225352112676,1.0682852807283765,1265,3.354978354978355,33.09,-117.21,3.2436779
10071,47208,3.0822,15,4.04969696969697,1.0371944739638683,3381,2.0299785867237685,33.75,-117.97,1.5448391
10072,47209,6.6354,28,7.302973977695167,1.020215633423181,1333,2.7430025445292623,37.98,-122.26,3.258559
10073,47210,6.4415,29,6.255813953488372,0.9262672811059908,769,3.2238805970149254,37.16,-121.98,2.6992314
10074,47211,2.8202,47,4.393530997304582,1.0049627791563276,993,3.257861635220126,33.97,-118.26,0.86553985
10075,47212,3.3884,33,5.512820512820513,1.096774193548387,1768,3.825806451612903,34.07,-117.92,1.8436514
10076,47213,3.1923,16,4.978,1.064,1484,1.892,37.33,-122.05,3.1251733
10077,47214,4.1776,17,5.472144063027574,1.0106921778277995,1532,2.751798561151079,36.72,-121.82,2.1175785
10078,47215,5.0371,17,6.935684647302983,1.0,2493,3.111587982832618,36.3,-119.25,1.1597768
10079,47216,2.5643,17,4.536723163841808,1.0900584795321635,3426,3.074443591711435,32.78,-117.01,1.4070281
10080,47217,2.62,32,4.394213381555589,1.0772626931567328,2244,2.7064947942488846,33.81,-118.28,1.8208733
10081,47218,3.2875,27,6.115942028985507,1.0579710144927537,801,2.2839506172839505,34.17,-117.33,1.0894207
10082,47219,5.2742,23,5.986792452830188,1.0310734463276836,3188,3.5343680709534366,34.07,-117.87,2.3640463
10083,47220,2.2554,50,3.8228882833787465,1.0309278350515465,1857,3.855670103092784,34.05,-118.32,1.6396139
10084,47221,3.1049,23,3.658064516129032,1.0838709677419356,1779,3.1870967741935483,34.11,-118.26,2.0987697
10085,47222,3.6415,27,6.5,1.0921052631578947,1644,2.236842105263158,37.16,-121.95,2.8117318
10086,47223,3.5729,52,8.318181818181818,1.1136363636363635,805,2.5712121212121213,33.98,-117.37,1.2354984
10087,47224,2.9375,25,4.329563812600969,1.0092165898617511,453,4.087557603686636,36.75,-119.74,0.7443831
10088,47225,2.4688,38,2.5,0.936082474226804,1435,3.2782608695652176,33.99,-118.18,1.3808861
10089,47226,2.6964,34,6.090909090909091,1.106060606060606,801,3.06439393939394,37.61,-121.03,1.0481979
10090,47227,2.9803,26,4.874505928853755,1.1029850746268657,1520,1.983717774762551,38.02,-122.26,1.917477
10091,47228,2.918,16,4.401854714064915,1.0389972144846795,2118,3.046692607003891,33.85,-117.93,1.6580837
10092,47229,3.7585,46,4.243902439024391,1.0528301886792453,1072,2.444776119402985,34.17,-118.27,2.2206035
10093,47230,3.6771,19,3.593261131167268,1.0517241379310345,1211,2.1496062992125986,33.77,-117.87,2.369844
10094,47231,5.1695,18,5.554455445544554,1.0415584415584416,1572,2.4027303754266214,34.28,-118.72,2.8219461
10095,47232,3.7807,5,3.950413223140494,1.0,1895,1.7485380116959064,34.05,-118.52,3.0453708
10096,47233,2.2672,18,5.212922173274596,1.1087551299589604,1172,2.2532005689900427,40.72,-122.31,1.0638281
10097,47234,2.2813,29,3.642737896494157,1.038369304556355,2488,4.167492566897919,33.97,-118.16,1.5002915
10098,47235,2.7863,28,3.504930966469428,0.975397973950796,3575,4.167506238859331,33.87,-117.9,1.7633436
10099,47236,3.0357,16,4.255287009063444,1.0155148095909732,1414,2.4747706422018347,37.76,-122.49,3.378411
10100,47237,3.0437,34,3.65182820976491,1.038560411311054,2143,2.699822380106572,32.81,-115.94,1.0519332
10101,47238,3.6437,52,4.683363148479428,1.071550255536627,459,1.9679089026915115,37.81,-122.25,3.0840235
10102,47239,3.3281,23,3.9058380414312617,1.060179257362356,1627,2.468802698145077,37.34,-121.79,1.8684524
10103,47240,1.4615,14,4.701208981001727,1.1575061525840853,3068,3.175213675213675,35.87,-119.35,0.51149094
10104,47241,1.3811,32,4.633587786259542,1.1185682326621924,1000,3.976284584980237,36.6,-119.44,0.6446503
10105,47242,5.1752,49,6.370018975332068,1.011686143572621,1497,2.5767634854771786,37.54,-122.28,3.8297634
10106,47243,3.7895,11,3.759864712514093,1.0665236051502145,1483,1.4834205933682374,37.58,-122.33,2.8484232
10107,47244,2.8586,23,4.664251207729468,0.9069767441860463,1243,4.439525691699605,32.7,-117.09,1.1788417
10108,47245,3.3793,26,5.452768729641694,1.0537261698440208,1558,2.538994800693241,35.48,-119.19,0.8378375
10109,47246,3.3008,7,4.935185185185185,1.059429957550077,4878,3.083687083080655,33.98,-117.35,1.3726496
10110,47247,2.2361,29,3.5025641025641026,1.0593406593406594,2061,3.0307692307692307,34.13,-117.97,1.6544789
10111,47248,4.4519,52,5.067019400352733,1.1226765799256506,1485,2.4334975369458127,37.77,-122.43,3.4712965
10112,47249,3.6193,26,4.792540792540793,1.037924151696607,5587,4.7514450867052025,33.78,-117.9,1.5602598
10113,47250,3.4375,52,4.554,1.016,1328,2.732,37.81,-122.4,2.135372
10114,47251,4.6098,22,5.171348314606742,0.9487632508833922,1198,3.161256544502618,32.8,-117.18,1.6812879
10115,47252,6.7962,22,6.830645161290323,1.03859649122807,1900,3.083870967741936,37.53,-122.06,2.75997
10116,47253,3.125,17,6.401486988847584,1.20817843866171,1822,2.646840148698885,36.32,-119.8,1.0513043
10117,47254,1.9485,11,3.253571428571429,1.1357142857142857,1697,4.176785714285714,34.06,-118.22,1.1308753
10118,47255,3.6929,52,8.347107438016529,2.1075697211155378,804,2.6685082872928176,37.32,-120.49,1.7998033
10119,47256,1.3209,14,2.342070773263434,1.0793237971391418,2557,4.400275103163686,34.04,-118.29,1.5713007
10120,47257,3.1042,26,4.3386004514672685,1.041871921182266,1046,3.1686746987951806,33.91,-118.29,1.4991107
10121,47258,3.8472,26,6.58664546899841,1.225388601036269,1164,2.595845136921624,34.45,-119.81,3.3413222
10122,47259,4.567,24,4.167492566897919,1.0782997762863535,3527,1.862691131498471,34.17,-118.23,3.1799438
10123,47260,2.6207,49,3.702531645569621,1.0126582278481011,1497,2.130801687763713,34.05,-118.29,2.13456
10124,47261,2.3882,14,5.483050847457627,1.152542372881356,713,2.76271186440678,35.29,-120.65,1.9916282
10125,47262,2.2981,18,3.65982905982906,1.0205128205128204,701,3.708994708994709,37.35,-121.85,1.6049726
10126,47263,5.5255,16,6.365638766519873,1.0798283261802577,2585,3.53420523138833,34.22,-118.6,2.4619813
10127,47264,4.1607,16,6.912650602409639,1.0,789,3.3533834586466167,38.7,-121.26,1.804909
10128,47265,2.9184,13,3.750551876176039,1.068362480127186,870,1.737606837606837,33.86,-117.98,1.9293774
10129,47266,3.3214,33,4.5,1.0623556581986142,1879,2.9881376037959666,37.7,-122.13,1.8005443
10130,47267,5.2525,5,5.7639593908629445,1.0041039671682626,2637,2.5733249051833123,37.23,-121.86,2.997229
10131,47268,3.3966,19,5.01010101010101,1.0292929292929294,2965,3.478114478114478,34.09,-117.62,1.3924327
10132,47269,1.9049,26,3.399581589958159,1.0310192023633675,2679,2.6341648351648352,34.08,-118.15,1.8895487
10133,47270,6.0581,11,6.945330296127563,1.0359550561797752,1246,3.2692939244604315,37.4,-121.87,2.8995507
10134,47271,2.3567,17,3.72488038277512,1.013916500994036,1839,2.842458100558659,38.6,-121.34,1.7497174
10135,47272,4.7019,23,5.975609756097561,1.0541310541310542,882,2.597560975609756,37.38,-122.05,3.4244325
10136,47273,2.5769,36,5.624624624624625,1.0606060606060606,1078,3.858108108108108,36.7,-119.8,0.6095145
10137,47274,5.4103,36,5.92191435768262,1.039274924471299,1065,2.4964200477326965,34.13,-118.09,4.032481
10138,47275,2.625,33,5.54245283018868,1.1018867924528302,1284,2.690566037735849,36.6,-119.44,0.7182042
10139,47276,3.075,52,4.298245614035087,1.0350877192982455,895,1.9824561403508767,37.77,-122.28,3.0169911
10140,47277,1.8625,32,4.853403141361256,1.0682004930156122,2558,3.458549222797928,36.51,-121.46,1.013539
10141,47278,2.4359,41,4.868068833652008,0.95526768321513,1495,3.006079027355624,37.94,-122.33,0.9996882
10142,47279,2.9083,48,4.851581508515815,1.1369863013698631,586,2.52054794520548,38.51,-121.46,0.97163165
10143,47280,4.5526,24,5.358924082934609,0.9717314487632508,1529,2.9432624113475176,33.74,-117.92,2.0493467
10144,47281,0.9946,32,2.817073170731707,1.2804878048780488,609,1.6061776061776063,37.65,-122.06,1.6056459
10145,47282,2.5147,11,4.94831013916501,1.1101928374655647,1681,1.913594470046083,34.58,-117.3,0.8866128
10146,47283,5.2137,24,5.361885245901639,0.97196261682243,965,2.3618090452261304,33.73,-117.82,2.063192
10147,47284,2.3929,38,5.424242424242424,1.0265151515151516,542,2.6313131313131315,37.99,-121.26,0.836655
10148,47285,5.5376,25,6.420841683366733,1.0046816472232778,1887,3.675417661097852,34.04,-118.14,2.58981
10149,47286,2.1979,27,4.699865410492504,1.0590809628008753,898,1.9649890590809629,37.92,-122.52,1.1847001
10150,47287,5.4138,16,6.653846153846154,1.0,631,3.0,34.07,-117.85,2.8487394
10151,47288,4.8062,44,5.713942307692308,0.9069767441860463,791,2.6744186046511627,32.72,-117.13,1.7021046
10152,47289,4.7381,48,6.692551505546751,1.1639344262295082,967,2.7313432835820897,34.0,-118.52,3.7765687
10153,47290,4.1167,22,5.018963337547408,1.0881174899866488,2474,2.388548057259713,33.84,-118.03,2.52813
10154,47291,2.7694,28,5.0495049504950495,1.020902090209021,2199,3.801980198019802,37.36,-121.88,1.0171174
10155,47292,5.1032,52,5.73557696827262,1.0862068965517242,863,2.2873303167420813,34.28,-119.27,3.890279
10156,47293,2.069,26,4.827433628318584,1.098250336473755,1529,4.866927051671732,34.05,-117.19,0.8259023
10157,47294,5.04,11,7.144486692015209,1.0668693009118542,1877,2.811783960720131,38.66,-121.07,2.4826348
10158,47295,3.6759,13,3.664756446991404,1.0736377025036818,1640,1.483679525222552,34.14,-118.25,2.3427734
10159,47296,3.2727,36,5.7781299524564185,1.0273037542662116,1447,2.9180887372013653,37.7,-122.05,2.1693337
10160,47297,3.3631,18,7.141558441558442,1.0184615384615383,1096,2.7115384615384617,38.66,-121.32,1.3301841
10161,47298,5.8898,15,6.200716845878136,1.052706552706553,2475,2.65018315018315,37.0,-121.81,2.3357444
10162,47299,3.7986,15,6.170871559633028,1.180904522613065,1516,2.596330275229358,35.65,-120.67,1.8412489
10163,47300,1.4,16,4.778761061946903,0.965174129353234,1750,3.955223880597015,37.97,-121.26,0.6607955
10164,47301,4.05,37,4.816115702479339,1.0655737704918034,1705,3.2122040072859743,33.93,-118.16,1.791232
10165,47302,3.9243,17,5.77208480565371,1.099195710455764,1897,2.101083032490975,34.08,-117.85,1.8933362
10166,47303,2.8393,36,4.393728222996516,1.0773480662983426,2104,3.279926335174954,38.02,-121.56,0.889677
10167,47304,5.6018,15,6.0,0.9879807692307692,2426,3.067692307692308,33.7,-117.98,2.5764387
10168,47305,2.6563,40,4.5369127516778525,1.0745428973277074,1804,2.0633608815427253,32.74,-117.13,1.6817238
10169,47306,2.1472,20,4.377314814814815,1.039351851851852,2190,2.0497685185185186,38.02,-121.88,0.9955096
10170,47307,6.8189,34,7.348159509202454,1.0630026809651474,2235,2.837972166998012,34.23,-118.51,4.013439
10171,47308,4.825,52,5.984615384615385,1.0784615384615384,827,2.289230769230769,34.06,-118.37,3.8289893
10172,47309,4.6563,10,5.506811989100817,1.0192926045016075,1077,3.136518771331058,34.58,-118.06,1.2909696
10173,47310,4.6708,17,6.025125628140704,1.0723830734966593,1363,2.1669341894061,33.94,-117.46,1.3243483
10174,47311,2.5387,13,5.005108556832695,1.065241844769404,2153,2.9169054441260744,36.79,-119.77,0.6200384
10175,47312,4.9228,20,4.35279805352798,1.06957928802589,4163,2.5896279594137543,33.84,-118.38,3.701749
10176,47313,2.25,30,3.82312925170068,0.907563025210084,1175,4.037433155080214,34.02,-118.17,1.3954422
10177,47314,1.64,22,3.217506631299735,1.1099476439790577,542,2.2614107883817427,34.09,-118.29,1.872327
10178,47315,2.8007,24,3.649214659685864,1.039426523297491,1787,4.209567198177678,37.32,-121.9,1.6350145
10179,47316,3.875,38,3.343520782396088,1.063169164882227,922,2.142651296829971,33.65,-117.9,2.5202405
10180,47317,1.9911,39,4.434607645875252,1.0281879194630872,2210,3.707818930041394,34.03,-118.31,1.2542433
10181,47318,3.625,25,5.378787878787879,1.0808080808080809,962,2.5656565656565657,37.36,-118.45,0.98342884
10182,47319,5.6358,29,5.464203233256351,1.125537403267412,2132,2.1769464105156726,34.12,-118.4,4.815034
10183,47320,4.1379,44,4.796350364963503,1.020979020979021,1281,2.9943181818181817,33.88,-118.32,2.2654827
10184,47321,6.3767,18,7.68,1.067,1818,3.058,34.24,-119.06,3.2883832
10185,47322,9.6465,19,7.923339011925093,1.0325776176527193,4392,3.103896103896104,34.51,-118.51,4.484616
10186,47323,4.3651,6,4.547404063205417,1.0138067061143985,6437,2.4229323308270674,37.33,-121.87,2.4688196
10187,47324,6.6143,25,7.565340909090909,0.9786324786324786,1580,3.211864406779661,33.76,-117.82,2.9655
10188,47325,4.285,11,5.941935483870968,1.118279569892473,1593,2.8244897959183675,34.04,-117.99,1.9320683
10189,47326,5.3559,34,6.292117465224111,1.316715542521994,582,2.040867389491243,34.07,-117.31,3.539583
10190,47327,1.0714,52,3.054871220604704,1.0167973124300111,1783,1.87010078387458,33.77,-118.17,1.9591333
10191,47328,2.6364,18,3.1777777777777776,1.0722222222222222,2100,2.844444444444445,34.2,-118.52,2.0007281
10192,47329,4.1389,26,3.857512953367876,1.0836477987421358,1683,1.8443708609271523,33.97,-118.36,3.177114
10193,47330,4.5045,31,3.97737556561086,1.0109170305676856,1284,1.7592267135325133,34.03,-118.49,4.188221
10194,47331,3.6734,15,4.567200986436498,1.0655172413793104,1197,2.125358695652173,37.69,-122.47,2.6455073
10195,47332,6.1403,4,7.976086956521739,1.1929133858267718,1151,2.3570093457943924,33.49,-117.68,3.905243
10196,47333,3.7727,52,4.501915708812261,1.0403726708074534,895,2.5129007036747457,37.79,-122.22,1.6691853
10197,47334,15.0001,28,7.67741935483871,1.135483870967742,694,2.918954248366013,34.43,-119.61,5.145878
10198,47335,1.2868,37,3.624521072796935,1.1364985163204748,1030,2.5498489425981874,39.15,-123.21,0.7301636
10199,47336,3.7454,44,5.445468509984639,1.105263157894737,1561,2.364055299539074,33.97,-117.37,1.2311974
10200,47337,3.7188,36,4.564426877470356,1.037328094302554,2098,2.953757225433526,37.71,-122.17,1.7302135
10201,47338,3.3906,17,4.984703632887189,1.0792838874680306,3351,2.688311688311688,34.1,-117.39,1.0963707
10202,47339,3.6406,52,5.175732217573222,1.0853658536585369,668,2.4959349593495936,32.73,-117.21,2.1778526
10203,47340,3.0907,25,4.564,1.0544,4893,2.3056,33.78,-118.01,2.182664
10204,47341,3.5461,12,4.043294614572324,1.0717863105175292,4717,2.55310621242485,34.1,-117.75,1.4512572
10205,47342,2.3393,22,3.818740399385561,1.0991379310344829,3121,2.961206896551724,34.03,-117.74,1.3264878
10206,47343,2.2259,35,4.734887108521486,1.0415647921760391,2271,2.5460122699386503,37.95,-122.32,1.3314966
10207,47344,2.1705,26,4.705882352941177,1.1764705882352942,513,2.0058823529411764,35.39,-118.98,0.77858144
10208,47345,2.9911,16,5.3418803418803416,1.0723844282238444,685,2.9315068493150687,36.79,-119.87,1.0021157
10209,47346,3.7614,19,4.256410256410256,1.091025641025641,2188,3.745387453874539,33.62,-117.72,1.8668492
10210,47347,4.05,14,7.160944206008583,1.1208133971291867,1344,3.3756476683937824,38.46,-121.46,1.3353376
10211,47348,2.4234,6,4.189045936395281,1.2176656151419558,2555,2.941336971350614,33.06,-116.8,1.3093476
10212,47349,6.4415,4,6.042193026781202,1.04221635883905,6626,2.994749403341289,34.18,-118.64,2.886771
10213,47350,2.619,27,3.782299082568807,1.09478672985782,1341,2.281221374045802,34.01,-118.31,1.6278949
10214,47351,2.25,22,5.450704225352113,1.101554404145077,816,3.240641711229945,38.94,-122.62,1.1066945
10215,47352,2.62,20,3.251417769376181,1.0724043715846994,2221,1.9192339716902584,37.31,-121.93,2.0800245
10216,47353,3.2589,20,5.604651162790698,1.0290697674418603,2677,4.09593023255814,32.7,-117.03,1.2851183
10217,47354,6.6188,10,7.75375,1.06625,1690,2.8791666666666664,33.81,-117.78,2.9409587
10218,47355,5.5023,24,5.663677130044843,1.0183066361556063,1649,2.790492957746479,33.76,-118.03,2.451179
10219,47356,3.1696,36,5.715942028985507,0.9478260869565216,853,2.188405797101449,38.53,-121.45,1.0902147
10220,47357,4.0208,52,7.12,1.1666666666666667,740,3.0753424657534247,34.09,-118.39,3.0948708
10221,47358,8.1001,5,7.847633136094674,1.049085106382978,611,3.145833333333333,33.67,-117.82,4.437474
10222,47359,2.1364,26,4.510532837670384,1.0842911877394636,499,2.653992395437262,38.51,-121.48,0.8298957
10223,47360,5.6038,34,8.096774193548388,1.0403225806451613,618,2.70893470790378,34.24,-119.01,3.557086
10224,47361,2.1563,37,5.092150170648463,1.067193675889328,1240,3.067193675889328,36.33,-119.77,0.67355627
10225,47362,1.8667,17,5.175609756097561,1.0560975609756098,390,2.5609756097560976,38.65,-121.3,1.011922
10226,47363,7.0113,27,6.844978165938865,1.0925589836660616,2220,2.1538078646092584,33.8,-118.36,4.2982297
10227,47364,3.215,26,6.649654088050314,1.1830985915492958,751,3.204651162790697,38.43,-122.91,1.9227916
10228,47365,2.3159,15,3.558558558558558,1.187871581450654,2335,2.347324239244492,34.1,-118.35,2.3078094
10229,47366,3.7549,4,3.226909228743961,1.0077399380804954,3559,3.102141680395387,34.17,-118.29,2.2950926
10230,47367,3.3438,36,4.79933110367893,1.039156626506024,717,1.923913043478261,34.4,-119.7,2.4439561
10231,47368,2.7845,31,4.878787878787879,1.0049751243781095,1067,4.139896373056994,33.72,-117.99,1.7737515
10232,47369,2.4367,43,5.151442307692308,1.0074349442379182,775,2.850187265917603,37.91,-122.31,1.2882197
10233,47370,4.4107,26,6.121160409556314,1.066815144766147,3356,3.356241234221599,33.86,-118.15,1.9881175
10234,47371,2.8864,16,4.87984496124031,1.0387596899224807,1047,2.554112554112554,38.68,-121.35,1.2098124
10235,47372,3.5954,14,6.052757793764988,1.104519774011299,2188,3.257861635220126,39.5,-122.16,1.285387
10236,47373,3.4821,26,5.32258064516129,1.118279569892473,1107,2.9731182795698925,38.51,-121.44,1.0976952
10237,47374,2.25,24,3.935483870967742,1.064516129032258,2904,1.8159437280187567,32.76,-117.1,1.4123292
10238,47375,4.1372,16,3.744475138121547,1.077834179357022,1518,1.564784053156146,34.15,-118.52,2.2443159
10239,47376,4.1862,15,6.097807757166947,0.964735516372796,1859,3.569948186528497,37.72,-121.42,1.593094
10240,47377,3.3125,24,5.341176470588235,1.0784313725490196,697,2.4137254901960787,37.55,-122.03,2.053685
10241,47378,6.6719,41,6.325714285714286,1.0178571428571428,814,2.595982142857143,37.46,-122.25,4.034725
10242,47379,3.2279,28,4.203007518796992,1.0583941605839415,3985,2.095723014256619,37.66,-122.46,2.4564977
10243,47380,3.8125,36,5.280487804878049,1.0290243902439025,2957,2.2439024390243905,33.79,-118.16,2.2579308
10244,47381,1.808,38,4.542857142857143,1.0136186770428015,1251,3.542857142857143,36.71,-119.75,0.61225593
10245,47382,4.2061,14,5.582222222222223,0.9444444444444444,2204,2.5955555555555554,38.69,-121.79,1.5160507
10246,47383,4.4107,36,6.226950354609929,1.0362694300518134,1495,2.6246719160104988,33.91,-118.31,2.0174575
10247,47384,10.3798,52,7.679775280898877,1.1226415094339623,420,2.737209302325581,37.89,-122.48,5.1721287
10248,47385,1.9402,16,4.065241844769404,1.0728744939271255,2232,3.691788526434196,33.72,-116.23,0.76542366
10249,47386,1.9766,41,4.874251497005988,1.037924151696607,1351,2.400790513833992,39.76,-121.62,0.681212
10250,47387,3.2984,29,5.637254901960785,1.0566037735849056,702,3.67156862745098,37.61,-120.9,1.0366853
10251,47388,2.3824,25,3.359570661896244,1.0983899821109124,1868,3.3524150268336315,34.05,-118.16,1.6662352
10252,47389,3.1907,36,4.993265993265993,1.0959349593495935,2500,4.222222222222222,34.05,-117.74,1.1413836
10253,47390,2.6442,28,3.771653543307087,1.036241610738255,1820,5.80064308681672,34.06,-118.26,1.4219427
10254,47391,7.4678,26,6.817004048582996,0.935483870967742,1048,2.4415011037527594,37.53,-122.28,3.7739
10255,47392,4.8571,4,6.549701046337818,1.004231311706629,827,3.137466307277627,38.68,-121.22,1.7235246
10256,47393,2.8202,43,3.256711409395973,1.0040650406504066,2112,2.544715447154472,34.1,-118.01,2.2488027
10257,47394,3.6107,7,5.428415300546448,1.0167224137931037,2568,2.470756062767475,34.16,-118.52,2.7444823
10258,47395,4.6641,23,4.532203389830509,1.0684181718664478,1746,2.065229885057472,33.77,-117.9,2.075918
10259,47396,3.4609,35,4.2560975609756095,0.9939024390243902,228,1.7073170731707317,34.2,-119.73,3.1693208
10260,47397,9.3399,35,7.674358974358975,1.0,980,2.7333333333333334,33.89,-118.4,5.053709
10261,47398,5.5664,25,5.824175824175824,1.064102564102564,1030,3.071794871794872,33.81,-118.03,2.658698
10262,47399,2.6013,30,3.845437616387337,1.037243947858473,3068,3.977653631284916,33.91,-118.14,1.4631796
10263,47400,3.5694,19,5.9375,1.0,539,2.421875,34.17,-119.19,1.4990711
10264,47401,2.0094,17,3.564625850340136,1.0313588850174216,2066,3.9070796460176993,34.12,-118.0,1.5782028
10265,47402,5.9849,27,6.8347107438016526,1.0647590361445782,2680,3.0106951871657754,33.99,-118.5,3.4008102
10266,47403,4.0668,20,4.907444668008048,0.9537223340040242,1821,2.4575835475578405,37.67,-122.04,1.944375
10267,47404,4.125,52,6.761377613776138,1.0824175824175823,570,1.897233201581028,37.8,-122.44,4.7351165
10268,47405,3.9583,39,4.915851272015655,1.0236220472440944,1211,3.5788497217068644,33.92,-118.26,0.9802021
10269,47406,2.1477,33,4.890625,1.09375,775,2.371875,37.32,-120.49,0.8242383
10270,47407,3.9625,21,5.356435643564357,1.0507425742574257,3385,2.775990099009901,34.17,-119.17,2.0021355
10271,47408,1.7301,26,4.809891808346213,1.0884265279583876,3827,3.5255681818181817,40.49,-122.35,0.65990996
10272,47409,4.5417,27,4.610526315789474,1.0526315789473684,1019,2.9934210526315788,34.25,-118.47,2.1998508
10273,47410,2.9812,11,4.260194174757282,1.0511363636363635,3993,2.073863636363636,38.68,-121.28,1.6070058
10274,47411,2.9625,22,4.419437340153452,1.147540983606557,1482,2.6813880126182967,37.34,-122.03,2.9871366
10275,47412,2.5156,30,2.847297297297297,1.022972972972973,1215,3.33989858158379,33.97,-117.64,1.2237557
10276,47413,8.3014,8,7.631436781609195,1.071808510638298,1693,2.823943661971831,34.15,-117.83,3.4504392
10277,47414,4.1033,27,3.295081967213114,1.0623145400593472,1724,2.114624505928854,34.14,-118.23,2.8286939
10278,47415,3.0625,29,4.898601398601398,1.0874125874125875,863,2.8986013986013988,33.77,-118.08,1.7403563
10279,47416,3.0735,35,5.02013422818792,1.0599571734475377,842,2.5649202733485192,37.93,-122.32,1.5486525
10280,47417,1.4,25,5.0,1.156862745098039,921,3.738562091503268,36.71,-119.55,0.5143763
10281,47418,3.4079,20,3.534942820838628,1.0825688073394495,1443,1.4653130287648053,34.08,-118.35,2.529727
10282,47419,2.8042,4,4.714698447092854,1.1195219123505975,6902,2.5460122699386503,34.1,-117.29,0.9950003
10283,47420,5.5871,14,6.378698224852071,1.0093240093240092,1779,3.351981351981352,38.41,-121.15,1.8607442
10284,47421,5.0201,6,4.164444444444444,1.0123152709359606,1217,2.416600790513834,33.89,-118.11,2.2934089
10285,47422,6.6766,25,7.076923076923077,1.05,1699,2.636363636363636,34.12,-118.78,3.4470425
10286,47423,2.723,28,4.851351351351352,1.0668449197860963,1443,2.425987525987526,38.62,-121.28,1.2371721
